flag,id,enqueteur,debut,date,sexe,age,ethnie,religion,importance,commune,department,boniethnie,acotonou,Cotonou,education,malnourriture,foot,passage,form,bonivote,nordsud,garde,pereethnie,mereethnie,femmeethnie,nom,nombre,fin,RAdummy1,RAdummy2,RAdummy3,RAdummy4,male,AdjaGroup,FonGroup,YorubaGroup,NagoGroup,BaribaGroup,DendiGroup,BatamaribeGroup,YoaLokpaGroup,PeulGroup,Christian,Muslim,Animist,Religiosity,Education,WithoutFood,BeninFoot,Control,Femme,FemmeFon,ControlFemme,ControlFemmeFon,FemmeFemmeFon,BoniVote,WifeIsFon,YayiCoethnics,NonCoethnics,NonCoEthnicsFon,NonCoEthnicsCoEthnics,FonCoEthnics,pop,FonXTreatment,NagoBaribaXTreatment,MaleXTreatment
"",1245,"Adam","10:38","19/9/2012","F",37,"Yorouba","Musulman","3","Adjara","Oueme","Nago","12",12,"4","1","Oui","Bariba","Long","Oui","Sud","A","Nago","Nordique","Fon","Adam","1140","11:00",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,1,1,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",1246,"Adam","11:13","19/9/2012","M",20,"Nago","Chretien","3","Techaourou","Borgou","Nago","4",4,"2","2","Non","FonFemme","Long","Oui","Sud","A","Nago","Bariba-Peul","Fon","Adam","1200","11:36",1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,2,2,0,0,0,1,,1,1,1,1,1,0,,1,1,1,0,1,1
"",1247,"Adam","11:48","19/9/2012","F",51,"Bariba","Musulman","3","Kouande","Atacora","Nago","18",18,"3","1","Oui","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Adam","1000","12:10",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",1248,"Adam","12:20","19/9/2012","M",34,"Fon","Musulman","3","Allada","Atlantique","Nordique","11",11,"6","1","Oui","Control","Long","Oui","Sud","B","Nordique","Nordique","Fon","Adam","1100","12:44",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,6,1,1,1,0,0,0,0,,1,1,0,0,1,,0,1,0,0,0
"",1249,"Adam","13:01","19/9/2012","F",26,"Mahi","Chretien","3","Dassa","Collines","Nago","20",20,"7","1","Oui","Nago","Long","Oui","Nord","B","Nago","Nordique","Fon","Adam","1104","13:25",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"",1250,"Adam","13:37","19/9/2012","M",44,"Wama","Chretien","3","Natitingou","Atacora","Nago","20",20,"3","2","Non","Femme","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1200","14:02",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,3,2,0,0,1,0,1,,0,1,1,0,1,0,0,,1,0,0,0
"",1251,"Adam","16:00","19/9/2012","F",26,"Bariba","Musulman","3","Wassa-Pehunco","Atacora","Nago","5",5,"5","1","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Yorouba","Adam","1100","16:25",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,,0,1,0,,1,1,0,0,0,0
"",1252,"Adam","16:44","19/9/2012","M",34,"Dendi","Musulman","3","Malanville","Alibori","Bariba","14",14,"2","2","Non","Bariba","Long","Oui","Sud","A","Bariba","Bariba","Yorouba","Adam","1400","17:20",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,2,2,0,0,0,0,,,,1,0,0,1,0,0,,0,0,0,0
"",3241,"Karime","8:05","19/9/2012","F",26,"Yorouba","Musulman","3","Cotonou","Littoral","Yorouba","26",26,"5","1","Oui","Bariba","Long","Non","Nord","A","Yorouba","Bariba","Fon","Karime","1104","8:21",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,0,1,1,0,,1,1,0,0,0,0
"",3242,"Karime","8:52","19/9/2012","M",46,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","20",20,"3","3","Oui","Femme","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1104","9:03",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,3,1,0,1,0,1,,0,0,1,1,0,,1,1,1,0,0,0
"",3243,"Karime","9:25","19/9/2012","F",34,"Fon","Chretien","3","Dambo","Plateau","Nago","14",14,"5","1","Non","Nago","Long","Non","Nord","A","Nago","Dendi","Fon","Karime","1104","9:38",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,0,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",3244,"Karime","9:53","19/9/2012","M",32,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","10",10,"2","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Karime","1104","10:06",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",3245,"Karime","10:28","19/9/2012","F",31,"Goun","Chretien","3","Cotonou","Littoral","Nago","31",31,"7","1","Oui","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Karime","1104","10:42",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3246,"Karime","10:51","19/9/2012","M",39,"Dendi","Musulman","3","Compargo","Donga","Nago","12",12,"5","1","Oui","Control","Long","Oui","Nord","A","Nago","Bariba","Fon","Karime","1104","11:05",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,5,1,1,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",3247,"Karime","12:42","19/9/2012","F",38,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","19",19,"1","1","Oui","Bariba","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1104","12:58",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0,,,,0,1,1,0,,1,1,0,0,0,0
"",3248,"Karime","13:03","19/9/2012","M",21,"Fon","Chretien","3","Cotonou","Littoral","Bariba","21",21,"5","1","Oui","FonFemme","Long","Non","Nord","A","Bariba","Bariba","Fon","Karime","1104","13:28",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,1,,1,1,0,1,0,0,1,,0,1,1,0,1
"",3249,"Karime","13:45","19/9/2012","F",25,"Fon","Chretien","3","Ouidah","Atlantique","Nordique","5",5,"5","1","Oui","Bariba","Short","NA","NA","NA","Bariba","Bariba","Fon","Karime","1104","14:01",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3250,"Karime","14:23","19/9/2012","M",52,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","28",28,"1","1","Oui","Bariba","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1104","14:40",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,0,,,,0,1,1,0,,1,1,0,0,0,0
"",3251,"Karime","15:00","19/9/2012","F",31,"Dendi","Musulman","3","Djougou","Donga","Nago","9",9,"3","1","Oui","Nago","Long","Oui","Sud","A","Nago","Bariba","Fon","Karime","1000","15:16",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,1,1,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",3252,"Karime","15:32","19/9/2012","M",27,"Bariba","Musulman","3","N'Dali","Borgou","Nago","3",3,"5","1","Oui","FonFemme","Long","Oui","Nord","A","Nago","Bariba","Fon","Karime","1104","15:49",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,5,1,1,0,0,1,,1,1,1,1,1,0,,1,1,1,0,1,1
"",4241,"Patrick","7:36","19/9/2012","F",46,"Fon","Chretien","3","Abomey-Calavi","Atlantique","Nordique","25",25,"1","2","Oui","Nago","Long","Non","Nord","A","Nago","Nago","Fon","Patrick","NSP","7:55",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",4242,"Patrick","8:07","19/9/2012","M",28,"Fon","Chretien","3","Aguegue","Oueme","Nago","6",6,"7","1","Non","Bariba","Long","Oui","Nord","A","Nago","Bariba","Fon","Patrick","1000","8:24",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,0,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"",4243,"Patrick","8:41","19/9/2012","F",19,"Adja","Animiste","3","Lokossa","Mono","Nago","0",0,"5","1","Non","FonFemme","Long","Non","Nord","A","Nago","Nago","Fon","Patrick","1104","8:57",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,5,1,0,0,0,1,,1,1,0,1,0,1,0,0,,1,0,0,0
"",4244,"Patrick","9:16","19/9/2012","M",33,"Fon","Chretien","2","Savalou","Collines","Nago","10",10,"6","1","Oui","Control","Long","Oui","Sud","A","Nago","Nago","Fon","Patrick","1000","9:34",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,6,1,1,1,0,0,0,0,,1,1,0,0,1,,0,1,0,0,0
"",4245,"Patrick","9:51","19/9/2012","F",24,"Mina","Chretien","3","Aplahoue","Couffo","Yorouba","3",3,"7","1","Oui","Femme","Long","Oui","Nord","A","Yorouba","Bariba","Fon","Patrick","1100","10:10",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,1,0,1,,0,1,1,0,1,0,0,,1,0,0,0
"",4246,"Patrick","10:37","19/9/2012","M",35,"Dendi","Musulman","3","Parakou","Borgou","Nago","7",7,"7","1","Non","Femme","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1000","11:01",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,3,7,1,0,0,1,0,1,,0,1,1,0,1,0,0,,1,0,0,0
"",4247,"Patrick","13:06","19/9/2012","F",27,"Yoa","Chretien","3","Cobly","Atacora","Nago","4",4,"6","1","Oui","Nago","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1000","13:22",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6,1,1,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",4248,"Patrick","13:31","19/9/2012","M",43,"Fon","Animiste","3","Bohicon","Zou","Nago","15",15,"5","1","Oui","Bariba","Long","Non","Nord","A","Nago","Bariba","Fon","Patrick","NSP","13:50",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,5,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",4249,"Patrick","14:04","19/9/2012","F",18,"Nago","Musulman","3","Save","Collines","Nago","4",4,"5","1","Oui","Control","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1104","14:21",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,5,1,1,1,0,0,0,0,,1,1,1,0,,1,1,1,0,0,0
"",4250,"Patrick","14:35","19/9/2012","M",29,"Ani","Musulman","3","Ouidah","Donga","Nago","8",8,"7","1","Non","FonFemme","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1100","15:03",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3,7,1,0,0,0,1,,1,1,1,1,0,1,0,0,,1,0,0,1
"",4251,"Patrick","15:16","19/9/2012","F",57,"Fon","Chretien","3","Sakete","Plateau","Nordique","29",29,"1","2","Oui","Bariba","Short","NA","NA","NA","Bariba","Bariba","Fon","NSP","NSP","15:31",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",4252,"Patrick","15:40","19/9/2012","M",31,"Bariba","Musulman","3","Kandi","Alibori","Nago","9",9,"7","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Patrick","1000","15:58",0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,7,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",1253,"Adam","8:12","20/9/2012","F",40,"Goun","Musulman","3","Porto-Novo","Oueme","Nordique","11",11,"4","1","Oui","FonFemme","Long","Non","Nord","A","Nordique","Nordique","Fon","Adam","1204","8:25",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,1,1,0,0,1,,1,1,0,1,0,0,1,,0,1,1,0,0
"",1254,"Adam","8:33","20/9/2012","M",28,"Fon","Chretien","3","Cotonou","Littoral","Nago","28",28,"7","1","Oui","FonFemme","Long","Non","Nord","A","Nago","Nago","Fon","Adam","1104","8:57",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,0,1,,1,1,0,1,0,0,1,,0,1,1,0,1
"",1255,"Adam","9:11","20/9/2012","F",32,"Yorouba","Musulman","3","Lokossa","Mono","Nago","2",2,"1","2","Oui","Bariba","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1500","9:33",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,2,1,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",1256,"Adam","9:45","20/9/2012","M",35,"Adja","Chretien","3","Dogbo","Couffo","Nordique","17",17,"3","1","Non","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Adam","1000","10:08",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",1257,"Adam","10:18","20/9/2012","F",23,"Nago","Musulman","3","Banikoara","Alibori","Nago","2",2,"7","1","Oui","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Adam","1104","10:39",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,7,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",1258,"Adam","10:50","20/9/2012","M",18,"Ditamari","Chretien","3","Cotonou","Littoral","Bariba","18",18,"6","1","Oui","Femme","Long","Oui","Sud","A","Bariba","Yorouba","Fon","Adam","1404","11:20",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,6,1,1,0,1,0,1,,0,1,1,0,1,0,0,,1,0,0,0
"",1259,"Adam","11:32","20/9/2012","F",64,"Nago","Chretien","3","Sakete","Oueme","Nago","34",34,"5","1","Non","Nago","Long","Oui","Nord","A","Nago","Nago","Fon","Adam","1100","11:57",1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,5,1,0,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",1260,"Adam","12:10","20/9/2012","M",38,"Bariba","Musulman","3","Sinande","Borgou","Nago","15",15,"1","1","Oui","Control","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1000","12:34",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,1,1,0,0,0,0,,1,1,1,0,,1,1,1,0,0,0
"",1261,"Adam","12:45","20/9/2012","F",27,"Boo","Musulman","3","Segbana","Alibori","Yorouba","1",1,"6","2","Oui","Bariba","Short","NA","NA","NA","Nago","Yorouba","Yorouba","Adam","1200","13:08",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,6,2,1,0,0,0,,,,,0,1,0,,1,1,0,0,0,0
"",1262,"Adam","14:22","20/9/2012","M",53,"Fon","Chretien","3","Abomey-Calavi","Littoral","Nago","40",40,"4","2","Oui","Nago","Long","Non","Nord","A","Nago","Bariba","Fon","Adam","1400","14:45",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,4,2,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",1263,"Adam","15:00","20/9/2012","F",30,"Peul","Musulman","3","Kalale","Borgou","Nago","6",6,"7","1","Non","Femme","Long","Oui","Sud","A","Nago","Bariba","Fon","Adam","1104","15:25",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,7,1,0,0,1,0,1,,0,1,1,0,1,0,0,,1,0,0,0
"",1264,"Adam","15:44","20/9/2012","M",24,"Mahi","Chretien","3","Ouidah","Zou","Nordique","8",8,"1","2","Oui","Bariba","Long","Non","Nord","A","Nordique","Bariba","Fon","Adam","1000","16:17",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",3253,"Karime","8:39","20/9/2012","F",45,"Fon","Chretien","3","Allada","Atlantique","Nordique","15",15,"1","3","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Fon","Karime","1104","8:54",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,3,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3254,"Karime","9:15","20/9/2012","M",32,"Fon","Chretien","3","Cotonou","Littoral","Bariba","32",32,"5","1","Oui","Control","Long","Non","Nord","A","Bariba","Bariba","Fon","Karime","1100","9:28",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,1,0,0,0,0,,0,1,0,0,1,,0,1,0,0,0
"",3255,"Karime","9:48","20/9/2012","F",24,"Mina","Chretien","3","Lalo","Couffo","Bariba","3",3,"5","1","Oui","Femme","Long","Non","Nord","A","Bariba","Yorouba","Fon","Karime","1100","10:01",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,1,0,1,,0,0,1,0,1,0,0,,1,0,0,0
"",3256,"Karime","10:23","20/9/2012","M",46,"Fon","Chretien","3","Bohicon","Zou","Nago","2",2,"5","1","Oui","FonFemme","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1004","10:32",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,1,,1,1,0,1,0,0,1,,0,1,1,0,1
"",3257,"Karime","10:53","20/9/2012","F",32,"Yorouba","Musulman","3","Sakete","Plateau","Yorouba","15",15,"3","1","Oui","Bariba","Short","NA","NA","NA","Yorouba","Nago","Fon","Karime","1104","11:02",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",3258,"Karime","11:25","20/9/2012","M",36,"Bariba","Musulman","3","Natitingou","Atacora","Nago","8",8,"5","1","Oui","Nago","Long","Oui","Sud","A","Nago","Bariba","Fon","Karime","1104","11:41",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",3259,"Karime","13:03","20/9/2012","F",22,"Fon","Chretien","3","Cotonou","Littoral","Nago","22",22,"7","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Karime","1104","13:14",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",3260,"Karime","13:29","20/9/2012","M",25,"Adja","Chretien","3","Bopa","Mono","Yorouba","3",3,"7","1","Oui","Bariba","Long","Non","Nord","A","Yorouba","Bariba","Fon","Karime","1104","13:41",0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,7,1,1,0,0,0,,,,0,1,0,1,0,0,,0,0,0,0
"",3261,"Karime","14:00","20/9/2012","F",32,"Lokpa","Musulman","3","Bassila","Donga","Yorouba","3",3,"1","1","Oui","Femme","Long","Non","Nord","A","Yorouba","Bariba","Fon","Karime","1104","14:10",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,1,0,1,0,1,,0,0,1,0,1,0,0,,1,0,0,0
"",3262,"Karime","14:32","20/9/2012","M",38,"Fon","Chretien","3","Malanville","Alibori","Nago","18",18,"5","1","Oui","Control","Long","Non","Nord","A","Nago","Bariba","Fon","Karime","1104","14:44",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,1,0,0,0,0,,0,1,0,0,1,,0,1,0,0,0
"",3263,"Karime","15:10","20/9/2012","F",23,"Mina","Chretien","3","Cotonou","Littoral","Nordique","23",23,"5","1","Oui","Bariba","Long","Non","Nord","A","Bariba","Bariba","Fon","Karime","1104","15:29",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,0,1,0,1,0,0,,0,0,0,0
"",3264,"Karime","15:54","20/9/2012","M",42,"Nago","Chretien","3","Tchaourou","Borgou","Nago","5",5,"5","1","Oui","Nago","Long","Oui","Nord","A","Nago","Bariba","Fon","Karime","1104","16:15",0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",4253,"Patrick","8:41","20/9/2012","F",24,"Yorouba","Musulman","3","Porto-Novo","Oueme","Nago","6",6,"5","1","Oui","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Patrick","1000","8:57",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,5,1,1,0,0,0,,,,,1,1,0,,1,1,0,0,0,0
"",4254,"Patrick","9:05","20/9/2012","M",20,"Fon","Chretien","3","Cotonou","Littoral","Nago","20",20,"5","1","Oui","Bariba","Short","NA","NA","NA","Nago","Bariba","Fon","Patrick","1000","9:21",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",4255,"Patrick","9:30","20/9/2012","F",41,"Goun","Chretien","3","Sakete","Plateau","Nago","7",7,"7","1","Non","Nago","Long","Oui","Sud","A","Nago","Nago","Fon","Patrick","1100","9:51",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,0,0,0,0,,,,1,1,0,0,1,,0,0,0,0,0
"",4256,"Patrick","9:59","20/9/2012","M",24,"Fon","Animiste","2","Abomey","Zou","Nago","4",4,"6","1","Oui","Bariba","Long","Non","Nord","A","Nago","Bariba","Fon","Patrick","1000","10:24",0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,6,1,1,0,0,0,,,,0,1,0,0,1,,0,0,0,0,0
"",4257,"Patrick","10:37","20/9/2012","F",36,"Mina","Chretien","3","Come","Mono","Nordique","1",1,"1","2","Oui","Femme","Long","Non","Nord","A","Nordique","Nordique","Fon","Patrick","1100","11:04",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,1,0,1,,0,0,1,0,1,0,0,,1,0,0,0
"",4258,"Patrick","11:19","20/9/2012","M",47,"Goun","Chretien","3","Porto-Novo","Oueme","Nago","25",25,"7","1","Oui","Control","Long","Oui","Sud","B","Nago","Bariba","Fon","Patrick","1000","11:42",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,7,1,1,1,0,0,0,0,,1,1,0,0,1,,0,1,0,0,0
"",4259,"Patrick","13:04","20/9/2012","F",38,"Bariba","Musulman","3","Nikki","Borgou","Nago","6",6,"7","1","Non","FonFemme","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1000","13:22",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,7,1,0,0,0,1,,1,1,1,1,1,0,,1,1,1,0,1,0
"",4260,"Patrick","13:29","20/9/2012","M",18,"Adja","Animiste","3","Dogbo","Couffo","Nago","2",2,"5","1","Oui","Bariba","Long","Oui","Nord","A","Nago","Bariba","Fon","Patrick","1100","13:54",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,5,1,1,0,0,0,,,,1,1,0,1,0,0,,0,0,0,0
"",4261,"Patrick","14:05","20/9/2012","F",42,"Dendi","Musulman","3","Djougou","Donga","Nago","7",7,"7","1","Non","Control","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1000","14:21",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,7,1,0,1,0,0,0,0,,1,1,0,1,0,0,,1,0,0,0
"",4262,"Patrick","14:28","20/9/2012","M",26,"Fon","Chretien","3","Ouidah","Atlantique","Nago","10",10,"5","1","Non","Nago","Short","NA","NA","NA","Nago","Bariba","Fon","Patrick","1100","14:43",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,5,1,0,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",4263,"Patrick","14:56","20/9/2012","F",24,"Ditamari","Chretien","3","Cobly","Atacora","Nago","1",1,"7","1","Oui","FonFemme","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1000","15:11",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,7,1,1,0,0,1,,1,1,1,1,0,1,0,0,,1,0,0,0
"",4264,"Patrick","15:23","20/9/2012","M",35,"Nago","Musulman","3","Save","Collines","Nago","8",8,"6","1","Non","Nago","Long","Oui","Sud","A","Nago","Bariba","Fon","Patrick","1100","15:42",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,3,6,1,0,0,0,0,,,,1,1,1,0,,1,1,0,0,0,0
"",1265,"Adam","6:42","21/9/2012","F",26,"Fon","Chretien","3","Bembereke","Borgou","Bariba","6",6,"6","1","Non","Control","Long","Non","Nord","A","Bariba","Yorouba","Fon","Adam","1104","7:06",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,6,1,0,1,0,0,0,0,,0,1,0,0,1,,0,1,0,0,0
"",1266,"Adam","7:15","21/9/2012","M",20,"Fon","Chretien","3","Cotonou","Littoral","Nago","20",20,"6","1","Oui","FonFemme","Long","Non","Nord","A","Nago","Nago","Fon","Adam","1100","7:36",1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,6,1,1,0,0,1,,1,1,0,1,0,0,1,,0,1,1,0,1
"",1267,"Adam","7:45","21/9/2012","F",43,"Fon","Chretien","3","Dassa","Collines","Nago","11",11,"1","2","Oui","Nago","Short","NA","NA","NA","Nago","Nordique","Fon","Adam","1400","8:07",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,2,1,0,0,0,,,,,1,0,0,1,,0,0,0,0,0
"",1268,"Adam","8:17","21/9/2012","M",30,"Dendi","Musulman","3","Djougou","Donga","Yorouba","1",1,"1","1","Oui","Femme","Long","Oui","Sud","A","Yorouba","Peul","Fon","Adam","1000","8:40",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,1,0,1,0,1,,0,1,1,0,1,0,0,,1,0,0,0
"",1269,"Adam","8:45","21/9/2012","F",22,"Somba","Chretien","NR","Toucountouna","Atacora","Nago","9",9,"7","1","Oui","Nago","Short","NA","NA","NA","Nago","Nago","Mahi","Adam","1200","9:08",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,7,1,1,0,0,0,,,,,0,0,1,0,0,,0,0,0,0
"",1270,"Adam","9:20","21/9/2012","M",66,"Sahoue","Chretien","3","Lokossa","Mono","Nordique","30",30,"4","1","Non","Bariba","Short","NA","NA","NA","Bariba","Bariba","Fon","Adam","1120","9:40",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,0,0,,,,,1,0,1,0,0,,0,0,0,0
"",1271,"Adam","9:53","21/9/2012","F",24,"Fon","Chretien","3","Seme-Kpodji","Oueme","Nordique","10",10,"4","1","Oui","Control","Long","Non","Nord","A","Nordique","Nordique","Fon","Adam","NSP","10:15",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,4,1,1,1,0,0,0,0,,0,1,0,0,1,,0,1,0,0,0
